timestamp,tweets
2023-04-25 10:33:02+00:00,"US #earnings season:
19% S&amp;P500 companies reported earnings thus far.
65% beat top-line, 77% beat earnings.

Earnings outperformance in line with 5-year average for now, and better than the 10-year average (73%).

#US500 #SP500 #NASDAQ #NASDAQ100 #DJIA $Nasdaq $NDX https://t.co/YLi4CkgRIJ"
2023-04-25 09:41:00+00:00,"watch a gov't district woman turn into a demon in 0-100 real quick lol $amc $ape $nyse $nasdaq $spy
https://t.co/Vs2BMmtsPA  she caught on fire when they took her power away.
The Demon almost caught on fire it was so angry"
2023-04-25 09:24:06+00:00,"RT @Scott40162519: $amc $ape $nyse $nasdaq $spy
Look at what A ""Exposed Demon"" Looks like when they get Called OUT.....
https://t.co/Vs2BMm…"
2023-04-25 09:19:26+00:00,"$amc $ape $nyse $nasdaq $spy
Look at what A ""Exposed Demon"" Looks like when they get Called OUT.....
https://t.co/Vs2BMmtsPA"
2023-04-25 09:07:13+00:00,"Ran an analysis on this list👍
(see Twitter timeline for charts)
Trade Hard Trade Safe🙏💯

Analysis List: 
$spy
$qqq
$nasdaq
$tsla
$aapl
$nvda
$amzn
$msft https://t.co/NP4DiUJhZF"
2023-04-25 09:03:50+00:00,"Chart Analysis Below👇
$nasdaq https://t.co/d7lH05Qom4"
2023-04-25 08:51:00+00:00,"RT @qnbfinansinvest: Detaylar için Uluslararası Piyasalar Günlük Bültenimize linkten https://t.co/fDqxI231rv ulaşabilirsiniz.

$MSFT $NVS $…"
2023-04-25 08:40:43+00:00,Good Morning Trading Fam!🌞 $spy $nasdaq $uso
2023-04-25 08:35:55+00:00,"Detaylar için Uluslararası Piyasalar Günlük Bültenimize linkten https://t.co/fDqxI231rv ulaşabilirsiniz.

$MSFT $NVS $GOOG $NASDAQ #DOWJONES #SP500 #ABDhissetakip https://t.co/tJd9546bRU"
2023-04-25 08:04:38+00:00,Still short on $NASDAQ
2023-04-25 07:46:19+00:00,$qqq $ndx $nasdaq. An absolutely fascinating view of the nasdaq since 2000. Everyone should pray we correct to the bottom of white channel NOW otherwise we face sideways action for the next 5 years where we will meet the white channel bottom again and can start UP again. https://t.co/15nfmtwMj5
2023-04-25 04:44:54+00:00,"RT @JesseOlson: Out of the Sniper Top 40 watchlist, we just received an alert on the daily chart for a potential sell on 15 assets. 
$BTC…"
2023-04-25 04:44:43+00:00,"RT @JesseOlson: Good morning! 

Last night i posted a 47 minute Market Sniper video update in the discord covering #Bitcoin, $NASDAQ, etc..…"
2023-04-25 04:43:03+00:00,RT @marketsniperpro: The $NASDAQ weekly chart is still currently bullish. https://t.co/M84vz0PjpR
2023-04-25 04:42:18+00:00,RT @marketsniperpro: Updated $NASDAQ weekly chart. https://t.co/0ag6Pzx2uP
2023-04-25 04:42:07+00:00,"RT @marketsniperpro: Yesterday in the discord we were alerted of a potential sell on $NASDAQ daily chart, today price is breaking down from…"
2023-04-25 02:43:01+00:00,Goodnight Traders! $spy $nasdaq $es https://t.co/3rpsomDhmE
2023-04-25 02:42:53+00:00,"@KeithMcCullough Finally, tech bubbles investors are dreaming to show bank issues speculation and hoping #FOMC pause/pivot. So stop dreaming and sell tech stock where money will rotate Finwit eventually.  $SPY $NASDAQ"
2023-04-25 02:39:35+00:00,"Goodnight Trading Fam!🌙

May the trading Gods give us a good sleep to bless us for a BIG day tomorrow!🙏😴

#daytrader
$spy $nasdaq $tsla"
2023-04-25 02:14:03+00:00,"@spenstrades has posted all our Chart Analysis to his page! 
Pick which ticker Analysis you'd like and CHECK IT OUT!👍

Tickers Covered:
$spy  $qqq $nasdaq $tsla $aapl $nvda $amzn $msft https://t.co/AW5sJiUrW6"
2023-04-25 02:05:55+00:00,$nasdaq chart analysis https://t.co/rKLc4K1DHW
2023-04-25 02:04:39+00:00,"Pick your ticker below👇
and READ his analysis on whatever set-ups you are preparing! VERY HELPFUL🙏

Tickers Covered: $spy , $qqq , $nasdaq , $tsla , $aapl , $nvda , $amzn , $msft https://t.co/71eRD69o48"
2023-04-25 02:00:32+00:00,"Every Single Chart Analysis has been posted on Twitter Timeline!
Give it a look!!

Tickers Covered:  $spy $qqq $nasdaq $tsla $aapl $nvda $amzn $msft https://t.co/NP4DiUJhZF"
2023-04-25 01:54:29+00:00,"All Chart Analysis have been POSTED!👇
Check Profile Timeline to view all!👍
⬇️Tickers Covered⬇️
$SPY
$QQQ
$NASDAQ
$TSLA
$AAPL
$NVDA
$AMZN
$MSFT
Make sure to FOLLOW + LIKE for MORE!✅"
2023-04-25 01:21:06+00:00,$FRC $NASDAQ NEW ARTICLE : First Republic Bank Stock (NYSE:FRC): Bank Crisis Overblown; Easy Earnings Beat https://t.co/AZH8wnyrR6
2023-04-25 01:17:12+00:00,"$NASDAQ 4/24/2023 (Analysis Below) 

Chart: 50d 4hr  
Heavy 13000-13021(demand level) -&gt; 13200. Honestly want to see us either gap up above 13075 for bullish opportunity OR ideally we gap down below 13000 and flush down for 12800! https://t.co/XXwPvAYX4e https://t.co/5G2mKFf0AW"
2023-04-25 00:34:05+00:00,We also explained that the pullback in #Tech is technical and a reaction higher is expected once we reach the equal legs area in $QQQ #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $TSLA $SPX $SPY $NASDAQ
2023-04-25 00:32:18+00:00,"In G3 Daily Video, we recapped today's price action which has been sideways to lower in #Tech even though the $USDX has been weak. #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $TSLA $SPX $SPY $QQQ $NASDAQ"
2023-04-25 00:25:45+00:00,"Make sure to comment some tickers below!👇👍

List: $spy , $qqq , $nasdaq , $tsla , $aapl , $amzn , $nvda , $msft https://t.co/NP4DiUJhZF"
2023-04-25 00:13:05+00:00,$TSLA Extreme area within the 4H cycle from February peak comes at $154 - 120 where the stock is expected to react higher in 3 waves at least. #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $SPX $SPY $QQQ $NASDAQ
2023-04-24 23:55:40+00:00,"令和5年4月25日(火)「国連記念日」
米株PF−0.06%🇺🇸❌

💫三大指数🏰
$DJI ＋0.2%📈
$S&amp;P500 ＋0.09%📈
$NASDAQ −0.24%📉

💫配当ガッツリ💸
$VIG ＋0.22%📈
$VYM ＋0.34%📈
$VTI ＋0.04%📈

💫一発逆転🎢
#BTC −0.55%📉

本日売買
✅なし

コメントなし🙇‍♀️

#TradeNote
#米国株 https://t.co/AgMXv9N87e https://t.co/ysTBhhJPl8"
2023-04-24 23:23:53+00:00,"【記録用】本日のレバナス評価損益💰
前日比＋0.2%！📈
評価損益−148万円‼︎

$QQQ
$NASDAQ
#NASDAQ
#投資信託
#つみたてNISA
#ナスダック100
#レバナス
#楽天レバナス
#大和レバナス
#エスアンドピー500 https://t.co/xJxHC4yqP6"
2023-04-24 23:02:31+00:00,$AMD 1H Chart from Last Friday at midday update calling for further move lower. #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $TSLA $SPX $SPY $QQQ $NASDAQ https://t.co/gi6hdofL8R
2023-04-24 23:01:18+00:00,$AMD 1H Chart 4/12 presented at https://t.co/DFTHKz4Yob looking for the stock to trade lower #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $TSLA $SPX $SPY $QQQ $NASDAQ https://t.co/pMagB2dMyB
2023-04-24 23:00:13+00:00,$AMD Continues the move to the downside by making new lows and the stock is still aiming for target area at $84.85 - 81.94 #Elliottwave #Stocks #Trading $DJIA #DowJones $AAPL $TSLA $SPX $SPY $QQQ $NASDAQ
2023-04-24 22:06:12+00:00,$BZFD $NASDAQ NEW ARTICLE : BuzzFeed’s (NASDAQ:BZFD) Strategic Pivot: Speculative Bullish Opportunity? https://t.co/bXcdLnQjef
2023-04-24 21:55:09+00:00,"$NASDAQ DAILY

Lost mid BB 12501, but wasnt a significant loss cause of course the dip gets bought

Its really all about if they allow that 13EMA blue 2 BEAR cross mid BB or avert the cross in coming days, some bad ER would probably cause the BEAR cross

All eyes on EARNINGS https://t.co/NlObddQHTB https://t.co/mhuXRKwziF"
2023-04-24 21:36:40+00:00,"$SPX $DOW $DJIA $QQQ $NQ $ES $NASDAQ $SPY $VIX $MSFT $AAPL $NVDA $AMZN
ES multi day low at 4135 and gave a good trade. market is stuck in a range due yo earning, lets see which way market break 4135 or 4170.
Thursday we have GDP and Tommorow earnings.
Happy trading https://t.co/CH1t6wqDsN"
2023-04-24 21:32:01+00:00,"RT @spenstrades: Going to run some Chart Analysis soon!📈📉
Comment Below what 'tickers' you want to see...?
Analysis List: 
$spy
$qqq
$nasda…"
2023-04-24 21:24:18+00:00,"Analyzing: $spy $qqq $nasdaq $tsla $aapl $nvda $amzn $msft
Comment tickers below!👇 https://t.co/NP4DiUJhZF"
2023-04-24 21:20:40+00:00,"RT @spenstrades: Going to run some Chart Analysis soon!📈📉
Comment Below what 'tickers' you want to see...?
Analysis List: 
$spy
$qqq
$nasda…"
2023-04-26 00:37:58+00:00,"RT @AoiBtc: ファースト・リパブリック銀行へは大手数行が救済で大型預金をしている為、破綻した場合は少々厄介な問題になると見ています

米株価指数や為替、債券市場にも大きな影響が出ると思う

#SPX 
#Nasdaq 
#VIX 
#USDJPY 
#US10Y 
#…"
2023-04-26 00:36:38+00:00,"뭐 가담한애들 계좌 까보면 다 알려질 일이겟지 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:36:08+00:00,"ㅋㅋㅋ 이차전지들 몰아치기 단타놈들도 전부 사기증권 팀 아니엿을가 싶다 벌린돈으로 단타치기 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:35:20+00:00,"ファースト・リパブリック銀行へは大手数行が救済で大型預金をしている為、破綻した場合は少々厄介な問題になると見ています

米株価指数や為替、債券市場にも大きな影響が出ると思う

#SPX 
#Nasdaq 
#VIX 
#USDJPY 
#US10Y 
#BTC"
2023-04-26 00:34:54+00:00,"Anyone going to be in #Scottsdale #Arizona this week Thursday, April 27th? 

If so, please consider meeting me at my #FREE private Tribe Public CEO Presentation and Q&amp;A Luncheon Event along with the CEO of an exciting #Nasdaq #Biotech firm https://t.co/gIrrXUZIgt 

$IBB $XBI https://t.co/rlEnnkH7vI"
2023-04-26 00:32:51+00:00,"아 배아파서 안되겠다 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:32:28+00:00,"방산주들 다 나락 현대로템만 가격 복귀중 ㅋㅋ 뉴스는 혼자 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:32:11+00:00,"2023. 4. 26. 오전 9:32:05 - 체결상세(분) 업데이트 - 현대차 - ➕ 350억 5천➖-172억 2천🟰 178억 3천 - https://t.co/S6bBLIUXWq
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:32:01+00:00,"곡물식량들 왜케 발광이고 ㅎㅎ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:31:48+00:00,"나스닥은 잘가네 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:31:14+00:00,"#ASX200 0.40% lower on Wednesday. #US indexes offer weaker leads. 
#SP500 -1.58%
#Nasdaq -1.98%"
2023-04-26 00:31:13+00:00,"주워먹을거 천지인데 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:31:07+00:00,"아 중요시간인데 어제 많이먹고 자브럿드만 배아프네 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:30:52+00:00,"2023. 4. 26. 오전 9:30:47 - 체결상세(분) 업데이트 - 대주산업 - ➕ 15억 5천➖-4억 0천🟰 11억 4천 - https://t.co/zHhym2Rxdx
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:30:46+00:00,"2023. 4. 26. 오전 9:30:40 - 체결상세(분) 업데이트 - 미래생명자원 - ➕ 61억 2천➖-28억 3천🟰 32억 9천 - https://t.co/d1ov1tPqFI
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:30:42+00:00,"RT @GaiusMoonnus: Exactly this, the #USA #StockMarket  is a farce! #NASDAQ #Wallstreet $BBBY #BBBY"
2023-04-26 00:30:22+00:00,"현대로템 ㅋㅋㅋ 익절함 밥그릇 ㅎㅎ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:30:16+00:00,"2023. 4. 26. 오전 9:30:10 - 체결상세(분) 업데이트 - 현대로템 - ➕ 116억 6천➖-323억 4천🟰-206억 8천 - https://t.co/4Pq0Y5TkEg
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:29:19+00:00,"RT @finanzmarktwelt: Microsoft: Zahlen besser als erwartet, Aktie steigt
#Microsoft #NASDAQ #NASDAQ100 #SP500 #DAX #Dax40
https://t.co/mfBz…"
2023-04-26 00:27:46+00:00,"RT @SmartReversals: The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March…"
2023-04-26 00:26:55+00:00,"2023. 4. 26. 오전 9:26:49 - 체결상세(분) 업데이트 - 미래생명자원 - ➕ 51억 9천➖-16억 9천🟰 35억 0천 - https://t.co/d1ov1tPqFI
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:26:25+00:00,"2023. 4. 26. 오전 9:26:19 - 체결상세(분) 업데이트 - 삼천당제약 - ➕ 25억 1천➖-21억 9천🟰 3억 1천 - https://t.co/NfZajwAJSd
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:25:31+00:00,"2023. 4. 26. 오전 9:25:25 - 체결상세(분) 업데이트 - 코난테크놀로지 - ➕ 17억 2천➖-7억 2천🟰 10억 0천 - https://t.co/UIq4vKW0OJ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:25:19+00:00,"2023. 4. 26. 오전 9:25:13 - 체결상세(분) 업데이트 - 금양 - ➕ 132억 3천➖-165억 5천🟰-33억 1천 - https://t.co/RoaV5lWyMR
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:25:08+00:00,"2023. 4. 26. 오전 9:25:03 - 체결상세(분) 업데이트 - STX - ➕ 156억 2천➖-76억 3천🟰 79억 9천 - https://t.co/wWJhawu4b2
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:24:37+00:00,"2023. 4. 26. 오전 9:24:31 - 체결상세(분) 업데이트 - 한일사료 - ➕ 87억 3천➖-39억 8천🟰 47억 5천 - https://t.co/oEdKpHsi4t
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:23:47+00:00,"2023. 4. 26. 오전 9:23:42 - 체결상세(분) 업데이트 - 현대로템 - ➕ 37억 9천➖-324억 6천🟰-286억 6천 - https://t.co/4Pq0Y5TkEg
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:22:26+00:00,"세방 다우데이타는 장난질 할 평단가인가보네 ㅋㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:22:08+00:00,"2023. 4. 26. 오전 9:22:03 - 체결상세(분) 업데이트 - 다우데이타 - ➕ 263억 5천➖-65억 1천🟰 198억 4천 - https://t.co/fnsLIiXNZi
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:21:45+00:00,"금양 마지막 줘먹기 쫑 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:21:28+00:00,"2023. 4. 26. 오전 9:21:23 - 체결상세(분) 업데이트 - 금양 - ➕ 119억 1천➖-163억 4천🟰-44억 3천 - https://t.co/RoaV5lWyMR
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:20:34+00:00,"2023. 4. 26. 오전 9:20:28 - 체결상세(분) 업데이트 - STX - ➕ 107억 1천➖-69억 8천🟰 37억 2천 - https://t.co/wWJhawu4b2
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:20:33+00:00,"RT @SmartReversals: The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March…"
2023-04-26 00:18:54+00:00,"힘들이 없네 ㅎㅎ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:18:47+00:00,"오늘도 지수 나락인고? ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:18:33+00:00,"음성에서 안부르면 안보지 좀전에 부르길래 봤더니 소폭 반등 ㅋㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:18:21+00:00,"2023. 4. 26. 오전 9:18:16 - 체결상세(분) 업데이트 - STX - ➕ 101억 8천➖-66억 1천🟰 35억 7천 - https://t.co/wWJhawu4b2
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:17:21+00:00,"방산주들 개작살 나고있었네 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:17:12+00:00,"2023. 4. 26. 오전 9:17:06 - 체결상세(분) 업데이트 - 현대로템 - ➕ 6억 0천➖-310억 7천🟰-304억 6천 - https://t.co/4Pq0Y5TkEg
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:16:44+00:00,"2023. 4. 26. 오전 9:16:38 - 체결상세(분) 업데이트 - 바이오니아 - ➕ 11억 0천➖-6억 0천🟰 5억 0천 - https://t.co/yivV06Ym72
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:16:21+00:00,"2023. 4. 26. 오전 9:16:16 - 체결상세(분) 업데이트 - 삼성전자 - ➕ 484억 6천➖-313억 2천🟰 171억 4천 - https://t.co/5IM2psSt6w
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:16:17+00:00,"2023. 4. 26. 오전 9:16:11 - 체결상세(분) 업데이트 - SK하이닉스 - ➕ 230억 9천➖-13억 8천🟰 217억 1천 - https://t.co/ITEMKxhB88
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:15:26+00:00,"2023. 4. 26. 오전 9:15:21 - 체결상세(분) 업데이트 - 피엔티 - ➕ 9억 7천➖-3억 6천🟰 6억 1천 - https://t.co/vYtyt53ITZ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:15:20+00:00,"2023. 4. 26. 오전 9:15:15 - 체결상세(분) 업데이트 - 윤성에프앤씨 - ➕ 24억 1천➖-10억 0천🟰 14억 0천 - https://t.co/ZMRgSFG9jw
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:15:00+00:00,"2023. 4. 26. 오전 9:14:54 - 체결상세(분) 업데이트 - 구영테크 - ➕ 1억 0천➖-2억 8천🟰-1억 7천 - https://t.co/u5nBlMl3Qt
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:14:53+00:00,"2023. 4. 26. 오전 9:14:47 - 체결상세(분) 업데이트 - 현대공업 - ➕ 7억 9천➖-14억 9천🟰-6억 9천 - https://t.co/3534spGAoJ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:14:30+00:00,"RT @SmartReversals: The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March…"
2023-04-26 00:14:08+00:00,"2023. 4. 26. 오전 9:14:02 - 체결상세(분) 업데이트 - 포스코DX - ➕ 159억 2천➖-86억 3천🟰 72억 9천 - https://t.co/ZpqxlAEZAi
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:14:05+00:00,"RT @SmartReversals: The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March…"
2023-04-26 00:14:00+00:00,"#Buldan bertek ji pêla binçavkirinan re nîşan da: Operasyona ser xebatên hilbijartinê ye!

👉 https://t.co/lqa0GY985v

#HDP #Secim2023 #Hilbijartin #Amed #AKP #CHP #Erdogan #Kilicdaroglu #nasdaq #eupwr"
2023-04-26 00:13:46+00:00,"2023. 4. 26. 오전 9:13:41 - 체결상세(분) 업데이트 - 기아 - ➕ 288억 6천➖-58억 3천🟰 230억 2천 - https://t.co/MlcxhtikeH
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:13:45+00:00,$MSK  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 788
2023-04-26 00:13:42+00:00,"2023. 4. 26. 오전 9:13:37 - 체결상세(분) 업데이트 - 현대차 - ➕ 222억 3천➖-99억 7천🟰 122억 6천 - https://t.co/S6bBLIUXWq
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:13:40+00:00,"RT @SmartReversals: The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March…"
2023-04-26 00:13:14+00:00,#us30 &amp; $spx #sp #sp500 #dj #dowjones #dow #Es_f $spx $spy #trading for a living @Rafktrading 24h telegram 1838 followers real me #forex #crypto #stocks #indices #usoi #dax #ndx $ndx #nasdaq #eurusd #gbpusd #usdcad #silver #gbpjpy https://t.co/clPydR08G6
2023-04-26 00:12:48+00:00,"The #Nasdaq McClellan Oscillator, $NAMO, crossed deeply the low Bollinger Band today.

On December, February and March similar events have created a bounce (green Arrows). Opposite to January and March when the High Band has been touched (Red ones).

How high? depends on how the… https://t.co/qNTvjJosSW https://t.co/6jRjt5RAzz"
2023-04-26 00:12:23+00:00,"RT @ResmiForumBanko: #Betixir'den 50 Kişiye 50 Freespin🎁

📌Son işlem şartsız

⚠️https://t.co/3AzyumYz7e takip şart

☑️Üyelik için: https://…"
2023-04-26 00:12:03+00:00,"2023. 4. 26. 오전 9:11:58 - 체결상세(분) 업데이트 - 포스코DX - ➕ 101억 2천➖-80억 2천🟰 20억 9천 - https://t.co/ZpqxlAEZAi
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:58+00:00,"2023. 4. 26. 오전 9:11:52 - 체결상세(분) 업데이트 - 포스코스틸리온 - ➕ 58억 4천➖-18억 3천🟰 40억 0천 - https://t.co/k07fZsHboO
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:41+00:00,"2023. 4. 26. 오전 9:11:35 - 체결상세(분) 업데이트 - 삼성SDI - ➕ 34억 8천➖-12억 8천🟰 22억 0천 - https://t.co/TaHLD3QLWW
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:35+00:00,"2023. 4. 26. 오전 9:11:30 - 체결상세(분) 업데이트 - 기아 - ➕ 199억 2천➖-42억 4천🟰 156억 7천 - https://t.co/MlcxhtikeH
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:30+00:00,"2023. 4. 26. 오전 9:11:24 - 체결상세(분) 업데이트 - 현대차 - ➕ 139억 2천➖-95억 0천🟰 44억 2천 - https://t.co/S6bBLIUXWq
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:04+00:00,"2023. 4. 26. 오전 9:10:58 - 체결상세(분) 업데이트 - EG - ➕ 21억 7천➖-72억 2천🟰-50억 5천 - https://t.co/WxCbExQgsP
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:11:04+00:00,"RT @infinityjangde: 50% fall in share of #FRC today

Let's see it's impact on Indian market today

#FirstRepublicBank #StockMarketindia #NA…"
2023-04-26 00:10:51+00:00,"2023. 4. 26. 오전 9:10:45 - 체결상세(분) 업데이트 - 삼화전자 - ➕ 25억 2천➖-4억 4천🟰 20억 7천 - https://t.co/1QQfahRIP3
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:10:35+00:00,"ㅋㅋ 금양 개조심 하랫잖 ㅋㅋ 난 고점에 익절 잘햇음 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:09:14+00:00,$TSLA  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 787
2023-04-26 00:09:06+00:00,$TIF  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 786
2023-04-26 00:08:18+00:00,"2023. 4. 26. 오전 9:08:12 - 체결상세(분) 업데이트 - 현대차 - ➕ 112억 4천➖-94억 0천🟰 18억 4천 - https://t.co/S6bBLIUXWq
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:08:07+00:00,"RT @MadTradersTR: Bist de Güne Söverek veda ediyoruz...
ilk destek noktamız geldi yarın bir alt desteği  4760'ı görmeden yukarı en yukarı g…"
2023-04-26 00:08:06+00:00,"2023. 4. 26. 오전 9:08:01 - 체결상세(분) 업데이트 - 포스코DX - ➕ 60억 2천➖-56억 9천🟰 3억 3천 - https://t.co/ZpqxlAEZAi
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:08:00+00:00,"RT @ROLE_STOCK: おはようございます☀️🙋‍♂️❗

#米国市場 は昨日、#地域銀行 の #預金流出 による不安から #消費関連株 や #景気敏感株 に売りが広がった感じ
#UPS が業績に #慎重な見通し を示したことも重荷になってるのかな😰

#NASDAQ…"
2023-04-26 00:07:54+00:00,"포스코스틸리온 예측가 24％ 지리누 ㅋㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:07:52+00:00,"RT @KriptoMarduk: 2 kişiye 2.000TL ödüllü çekiliş

RT FAV yap BENİ TAKİP ET VE AŞAĞIDAKİ KANALA KATIL

https://t.co/2vsus6Cola

Link dolunc…"
2023-04-26 00:07:47+00:00,"2023. 4. 26. 오전 9:07:42 - 체결상세(분) 업데이트 - 포스코스틸리온 - ➕ 42억 9천➖-11억 2천🟰 31억 7천 - https://t.co/k07fZsHboO
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:07:42+00:00,"RT @KriptoMarduk: 2 kişiye 2.000TL ödüllü çekiliş

RT FAV yap BENİ TAKİP ET VE AŞAĞIDAKİ KANALA KATIL

https://t.co/2vsus6Cola

Link dolunc…"
2023-04-26 00:07:00+00:00,"2023. 4. 26. 오전 9:06:55 - 체결상세(분) 업데이트 - 금양 - ➕ 98억 7천➖-9억 2천🟰 89억 5천 - https://t.co/RoaV5lWyMR
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:06:37+00:00,"갈가누 ㅋㅋ 외놈들 평단 넘김 ㅋㅋ 금양
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:06:17+00:00,"50% fall in share of #FRC today

Let's see it's impact on Indian market today

#FirstRepublicBank #StockMarketindia #NASDAQ #nifty50 #banknifty https://t.co/4oX1Uwd9kJ"
2023-04-26 00:06:06+00:00,"2023. 4. 26. 오전 9:06:00 - 체결상세(분) 업데이트 - 금양 - ➕ 87억 9천➖-9억 2천🟰 78억 7천 - https://t.co/RoaV5lWyMR
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:05:39+00:00,"금양 외놈들 이미 다 수익임 폭탄 투하하면 따히 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:04:31+00:00,$AMD Advanced Micro Devices Inc $83.8 price at market close today 2023-04-25. #amd #nasdaq #stocks #stockmarket #trading https://t.co/OuX5b7AjRS
2023-04-26 00:04:31+00:00,"마이크로투나노는 오늘 신규 ㅋㅋ
 #thdtjsdn #message #주식 #NASDAQ #BTC"
2023-04-26 00:04:15+00:00,RT @forexsinyalmrkz: FED faizine kadar forex piyasalarında yoğun spekülasyonlar görebiliriz. Karar 3 Mayıs akşamı açıklanacak. Beklentiler…
